,review,label
1095,등드름 사용하는데 효과가 없음,0
1096,첨에 뚜껑 잠금장치가 깨져서 없이 오더니만.. 새로온 물건도 3일쓰니 금이 가버렸어요... 이런것도 물건이라고...,0
1097,"길이, 허리사이즈 적당 색상은 워싱 부족한 느낌 제일 불만족스러운게 너무 얇아요 살짝만 걸려도 쭈욱 찢어질것 같아요 결정적으로 청바지에 사은품 벨트가 정장벨트..모지.... 판매자님 장사 그렇게하는거 아니죠",0
1098,토치로 쏘면 잠깐 불이 붙더니 금방 꺼집니다. 하얗게 되는 시간도 오래 걸릴 뿐더러 또 너무 불이 안붙어서 그냥 장작으로 때워서 고기 구워 먹었네요.,0
1099,비싸지만 없어서 샀음 ~ 뭐 그냥 틀별한 건 없음,0
1100,와 진짜 이렇게 불편한 젓가락 처음봐요,0
1101,필요해서 쓰긴 합니다만... 한번쓰는데 4천원씩이라니... 너무 비싸네요,0
1102,그냥 그가격 만큼 합니다.,0
1103,생각보다 만듬새가 부실해 보여요. 환불하기 귀찮아서 일단 사용합니다,0
1104,많이 안좋음 비추,0
1105,한달도 안되어 발등이 찟어졌어요 바닥이 딱딱하다보니 걷는것도 좀 불편하긴 한데 그래도 발지압 잘 되겠지 하고 사무실어서만 신었는데 이렇게찟어졌네요 판매처 대답은 수선하는부서가없어 수선도 안되고 교환은 구매7일전에만 가능하다는 답만 돌었네요,0
1106,완전 비추입니다 일반형보다 더 단단하고 손바닥만 아파요,0
1107,기대이하에 향수입니다.향수를 뿌린건지 안뿌린건지도무지 향수라하기엔 많이부족해보입니다.다시는 재구매안할듯~,0
1108,냄새때문에 미쳐버릴거같아서 그냥 버렸다 한달이 지나도 냄새가 없어지지 않는다,0
1109,실밥 나갔어요 이런.. 돈 아까워요,0
1110,통풍구에 연결하니까 계속 떨어짐 방법 알려주시면 별 수정해드리겠음,0
1111,맛이 별로입니다 돈아깝네요 2봉지나 샀는데,0
1112,그립바 위치가 애매합니다.,0
1113,저는 맛없어요....,0
1114,"8매, 10매, 12매 들이 각 포장되어 있는 줄 알았는데 너무 성의 없이 그냥 지퍼백 다발로 왔네요. 이런거면 애초에 지퍼백 장당 얼마로 파시지요",0
1115,시큼하기만 하고 맛없어요,0
1116,요번에 정말 실망이에요 너무 맛없고 똥냄새가 나요 한두번 시켜먹은거 아니라 믿고먹는 씨알상사였는데 이젠 무서워서 못먹겠네요 반품도 교환도 안되는 음식을.....,0
1117,배송빠네요~~~!!!,0
1118,한개가 바퀴가 깨져서 왔어요. 귀찮기도 하고 급한대로 그냥 반품하지 않고 씁니다..,0
1119,펄펄끓는걸 넣어도 한시간도안되 식어요 원래 이런건가요,0
1120,배송은 빨랐는데 미역이 포장된상태에서도 만져보니 물 뿌리듯 눅눅하고 물에 불렸다 국을끊였는데 정말 맛없네요 상품은 정말 최하이고 돈이 아깝네요 ㅠ,0
1121,너무 잘 찢어지네요. 일회용 여러개 써봤지만 이렇게 휴지조각처럼 찢어지는 수세미 첨 봐요. 괜히 많이 샀네요. 완전 돈아까워요.,0
1122,써보고괜찮아서재구매할랫더니 두달만에오네요,0
1123,싼거고 자시고 떠나서 세개구매했는데 다 얼룩이 있어요,0
1124,진짜 1시간 걸림 후회하는둥,0
1125,평이 많아 기대했는데 제입엔 아니네요,0
1126,끈이 다 벗겨져서 as맡겨야 되요 ㅠㅠ 이게뭐에여 좋다고 해서 비싼거 샀는데... 반대쪽도 끊어 질려고 하고,0
1127,배송이 너무 느리네요 한달만에 받았습니다,0
1128,이렇게 비하하는 상품평도써본적이없는데 이런목걸이는처음사봐요 얅디얇은줄이 마음에 걸렸는데 아주작은힘에도 쉽게끊어져버려요ㅜㅜ 이런제품은팔지말아주세요 돈아까워요정말이지 신경질이납니다,0
1129,166에 52인데 ㅜㅜ 하이웨스트는 전혀 아니고 밑위가 좀 애매하네요..그리고 밑단부분이 저한텐 좀 짧게 느껴져요,0
1130,제품구매후.평점.1점 주는 적은 처음 입니다 상품이 다 지저분하고 쇠가 휘어있어 각도가 안맞고 수평이 하나같이 다 안맞습니다,0
1131,입어보고 불편해서 첨부터 속상했어요 반품이나 교환할 수 있는 종이도 따로 안 들어있고 귀찮아서 그냥 말았는데....,0
1132,다번지고 난리에요 진짜 안좋음;;; 후... 하루 쓰자마자 쓰레기통에 버렸습니다!!,0
1133,사용기한이 1년짜리인데 유통기한 6개월 남은걸 보내줌,0
1134,뭐이런게 있을까요 한시간도 안가고 식어서 진짜 화가났어요 돈 버렸어요 이건 돈아까워요 ㅠㅡ,0
1135,물빠짐이너무심하네요ㅜ,0
1136,평이 너무 좋아서 샀는뎅 그릇마다 미끌미끌 기름기가 그대로 있네요. 찝찝해서 다시 헹구고 있어요. ㅠ 첨에 엘지에서 넣어주신독일제품은 안 그랬는데..,0
1137,케이스 겸용으로 샀는데 위에 카메라 선에도 안맞고 양옆에 위아래 공간 너무 많이 남고 붕 뜨네요..그냥 싸이즈로 살걸 엄청 후회중 입니다.. 다신 안사요,0
1138,모서리 날카로워서 불편,0
1139,사이즈가 작게 왔어요,0
1140,10분 이상 돌리니 탄내나서 보니 종이에 불붙었어요,0
1141,2미터짜리라 인식이 잘안되요,0
1142,생각보다 별로입니다 충전도 고속충전쪽은 처음부터 고장이었는데 모르고 있었네요 불량이 왔어요 시거잭에 접촉도 불량요 계속 움직여 줘야합니다 쓰레기예요,0
1143,냄비 받침은 놀랬어요..너무 허접해서.. 볶음 스픈은 생각보다 넘 크고요..색감이 예뻐서 이사가면 쓰려구 주문한건데 그냥 돈 버렸다~생각하려구요,0
1144,아직도 랜덤증정 이벤트를 안내리고 있네요 이벤트 끝났으면 글을 내려야죠 알았다면 두개 있는 제품으로 샀을텐데,0
1145,맵긴한데 맛이 별로네요,0
1146,구매확정하러 다시 들어왔더니 그사이 가격이 올라 기분 별로네요,0
1147,넘얇고 발목쪽도 힘도없고 정말 아니네요,0
1148,"끈조절이 안되는 1번타입, 컵사이즈가 애매하고 가슴을 감싸준 상태로 유지가 안되요. 원단은 마음에 드는데 다 못입게되었네요ㅠ 같이 산 친구들도 다 안맞음 ㅎㅎㅎ",0
1149,완전싸구려에 별로에요 이상한냄새까지..,0
1150,냄새 심해서 안쓰고 있어요,0
1151,너무너무너무 너무 커서 머리에 쏙 들어가요 ㅎㅎ,0
1152,이게 무슨 xl인지 도대체 사이즈를 어디서 정한건데요? 외국에서 오는거라면 더구나 더 컷을텐데 어이가없네요 열받아서 중학교동생 줬습니다 다 구겨저서 오네요 참,0
1153,문의 전화 회신도 없고 홈에 안 들어가고 들어가도 다시 분리되고 흔들리고.. 댓글로 그냥 죄송하다고만 쓰면 넘어가고 끝인줄 아시는 모양.. 그냥 고객들은 리뷰 남기면 끝.. 절대 비추..,0
1154,말린꽃이 너무작아 15알정도 넣어서우려먹으라고했는데 15알갖고는 우려지지않고 20알 이상넣어야합니다 향도 잘 안나고 꽃차마시는게아니라 풀먹는 기분 ㅠㅠ,0
1155,천연펄프 . 광고에 좋아보여 샀는데 속은기분?? 휴지도 눈으로 직접 보고 사야겠다 느끼게됭ㅆ니요,0
1156,집들이 선물이었는데 한달 후에 왔어요ㅠ,0
1157,배송 및 응대 최악,0
1158,흔들 흔들 고정이 안되어서 갖다 버렿어요.,0
1159,한번 빨았는데 앞에 프린트 벗겨짐 최악. 사진상으로 잘안보이지만 주변에 잔득 노랑색,0
1160,스트라이프 주문했는데 다른게 왔네요. 기찬아서 걍 씁니다. 버클은 엉성합니다.,0
1161,포슬포슬한게 아니라 눅눅한느낌이예요,0
1162,가족들이랑 먹을려고 샀는데 저건 찝찝해서 못먹겠네요 ㅋㅋ 안에 같이 포장되었던데 언제 환불하고 교환해요 그냥 버렸어요,0
1163,모기가안잡혀요.별로 예요,0
1164,기분이 좀 그래요 블루시켰는데 그레이옴 ㅠ,0
1165,재구매 사이즈가 조금 아쉽네요,0
1166,미니어처인줄 몰랐음.,0
1167,진짜 이미 뜯은제품을 보내주네요 박스야 배송중에 꾸겨질수는 있는데 박스위에 테이프도 뜯어져있고 안에도 은색이 없이 누가 뜯어본거 준거 같네요 상품 받은거중 최악입니다,0
1168,기다리던 책상 넘 좋아요 하나 더 구매하고 싶을 정도에요,0
1169,아직 상품을 받지못했는대 구매확정이 되었내요 택배가 분실이된건지 12월20일 도착예정이라고 연락왔었는대 도착은 안했어요,0
1170,뚜껑이 잠기질않아요. 최악이예요,0
1171,슬프게도 아무런 효과가 없었습니다...... 사은품으로 보내주신 바디워시는 잘 쓸게요...^^,0
1172,카페에서 열나게 칭찬해서 샀지만.. 싸고 좋은건 없는듯합니다. 돈 버렸내요. 그리고 절대 이제품 단순 용이지 어디 벽 뚫고 그런건 절대 안됩니다. 회사 답변에 강도에 따라 다르다는 말도 안되는 소리입니다.,0
1173,살짝 부딪혔는데 금가고. 휴~~~써보지도 못하고 그냥 화분통했네요. 아쉽습니다. 비싸기만 하고,0
1174,가스차서오고 배송상태가별로였습니다,0
1175,한번에 바로 올이 나가 버릴 정도로 너무 얇네요,0
1176,재구매 사진 첨부시 포인트 적립이라고 되어있는데 리뷰를 써도 포인트 적립이 안되는건 뭐죠... 처음 과자 한번만 적립이 가능한건가요?,0
1177,공식판매처라 구매한건데 유통기한이 1년도 안남았네요? 이런건 미리 안내해 놔야 하는거 아닌가요? 작년에 면세점에서 산 같은 제품보다도 훨씬 짧아요. 알았으면 구매 하지 않았을 겁니다.,0
1178,한번사고 안써요... 싸게사서 다행이네요......,0
1179,비실비실하고 조립 너무힘듬니다...솔직히 두명은있어야대요..,0
1180,상태도 확인도 안하는 업체는 비추인거 같아요 이런제품을 그냥 쓰라고 보내시는건가요?,0
1181,재구매 배송도빠르고..아근데 참 별로네요 살이너무적고 저번보다 질이더안좋네요,0
1182,역시 옷은 가격대로군요...엄청 별로,0
1183,배개가 숨이 죽어서 배고 잘수가없음,0
1184,하나는 버리고 하나만 쓰고있습니다. 완전 얇은 부직포라 쫌만 잘못하면 찢어지고.. 사이즈도 너무 작아서 제일 작은 선풍기도 간신히 들어갑니다.,0
1185,귀 하나도 안 파지고 아이폰은 카메라 기능 쓸 수도 없어요,0
1186,땀 많은 사람이쓰기에 별로 인것 같아요 잘 떨어짐,0
1187,이불넣고 줄당기자마자 다찢어짐ㅋㅋㅋ어이가없음,0
1188,"색상부터 완전 화면발색 정보랑 다르고, 가루타입이 더 나은것 같네요.못쓰고 버려요.",0
1189,재구매 ---------------------------------,0
1190,소음 상당하네요 켜고는 잠 잘수없음,0
1191,왜 같은 옷 세갤 샀는데 하나는 멀쩡하고 두개는 짝퉁같은 귀가 달린 앨 주셨나요? 삼둥인데..빨고 알아서 걍 쓰지만 짜증대박이네요 같은집에서 시킨건 제발 같은옷좀 보내세요 .,0
1192,등드름 땜에 스트레스 받다가 후기 많길래 사봤는데 등드름 더 났어요... 거의 다 없어져 가던차에 유지하면서 흉 없어질까해서 매일 사용했는데 갑자기 더 폭발했네요.... 너무 속상합니다...ㅠㅠ,0
1193,극세사? 등짝은 훤히 다 열려있고 끈이있어도 묵는건 힘들고 따뜻하긴 하다만 사실상 등이 열려있엇 춥고 극셋사인지뭔지 털 겁나빠져서 고양이도아니고 뭔 동물쉐리 키우는거처럼 제옷ㅅ에 털이란 털이 다쳐묻는 제품이네요 극 혐 입니다.,0
1194,개젛움개좋음 좋아쥭음,0
1195,"사이즈가 가로,세로 몇밀리씩 모자라네요 좀더 정확한 재단을 하세요 귀찮아서 반품 안하고 그냥 씁니다",0
1196,많 이 다 르 네 요,0
1197,재구매 할 말이 없습니다....,0
1198,잘보고 diy했는데 오히려 더스크레치 생김 초보는 안하는게 나을듯 걍 돈주고 하셔요,0
1199,가격은싸지두 않은데 고리가 너무약하네요 화나요,0
1200,박스포장이 따로되어있지 않고,0
1201,이건 차기도 전에 하나 덜렁덜렁해서 옴.. 사진보다 꽃이 작음 엄지손톱정도 사이즈,0
1202,사용한지 얼마되지않앗는데 타닥타닥 소리엄청나더니 망가졌어요 선이 계속 꼬여서그런건지 ... 그래서 오늘 충전식으로 새로 구매햇네요,0
1203,ㅋㅋㅋ글라스락이 유징이라는 쭝궈제품인가요?? 아님 내가 모르는 건가?? 속여파는 건가 보네요^^재밌습니다 판매자님,0
1204,아니 그랜저 내부 보고 만든건가요?,0
1205,싼맛에 입는 옷정도,0
1206,잘받았습니다 다른분말처럼 마감이좋진않지만 구강기가아니라 아이가잘놀것같아요 중복된게 많아서 아쉬워용 배송빠르고포장도좋네요 낚시대하나는아이가만졌더니고장났어용 ㅎㅎㅎ,0
1207,머리카락이붙은채로페인팅마감처리 완전 불량,0
1208,예전 군대에서 사서 입던 거 생각 하고 샀는데 px에서 팔았던 거랑 너무 다르네요 완전 별루 입니다. 그냥 돈 날렸다 생각 하고 버릴 생각 입니다.,0
1209,ㅜㅠ 뚱뚱해 보인데요 아우증망,0
1210,사이즈가 안맞네요..0,0
1211,17일에 주문넣어서 어제 오후 5시경 대구에서 배송시작 후 오늘 아침에야 왔네요 배송이 매우 느립니다.,0
1212,"줄 일회용 느낌의 싸구려, 배송 상태 양심 불량",0
1213,정배솔보단 마른 수건으로 밀어주는게 초보자한테는 더 나은것 같아요.,0
1214,그레이를 시켰는데 민트가오고 부품하나하나가 왜이렇게 더러운지요.. 급해서 쓰지만 쭉 이브랜드여러가지 사용중인데 ㄷㅐ 실망 입니다,0
1215,전에 산 공은 말랑했으나 이번에 산 공은 딱딱해서 용도에 맞지 않습니다,0
1216,배송부분과 서비스에 최악입니다.,0
1217,한쪽으로 줄이 대충 관통되어 돌리자마자 바로 부서지네요 첫사용에 바로 빠져서 사용을 못하고 잇네요. 딸아이 선물인데 너무 정말 비추입니다. 에이에스 요청 전화드렷는데 처라 결과도 올릴게요. 비추천합니다.,0
1218,인내심 테스트 하시고 싶으시면 사세요. 콘크리트에 잘 박히지도 않고. 일자로 박히기도 힘들어요. 이거 일자로 잘박으신다면 그냥 못도 잘 박으실거에요.,0
1219,업체측 문자빼곤 맘에들어요.,0
1220,진짜잘깨져여ㅜㅜ생각보다약해여,0
1221,몸통 .딱지에 살이 하나도 없어요. 맛도없구요.25만원 들여서 저녁상 화나서 안먹고 집사람 혼자서 아깝다고 먹었어요.정말 갑각류는 직접 보고 사야 하네요. 정말 돈 아까웠어요,0
1222,그래픽 퀄리티가 안좋아요 ㅠㅠ,0
1223,머리카락이 많이많이 빠지네요ㅠ,0
1224,의자를 한두개 산 것도 아닌데 배송날 연락 두절하고 다음날 뻔뻔하게 연락,0
1225,아마구매하셔서 받아보시면 놀라실꺼임,0
1226,배송은 빨랏지만 시트에서 먼가 찐한향이 나는데 멀리있어도 나네요.. 세탁할때 세제향인듯 한데.. 별로 좋지는않네요.. 그리고 작동할때마다 슥~슥~ 딱딱 소리가 나요 기계가 오래되서 그런지 우리아이는 그소리에 민감한듯 자꾸 깨네요..상품은 그닥 입니다,0
1227,포장에 좀더 신경을써주셨으면 좋겠어요 뚜껑이 열려서 내용물 다 흐르고 ㅠ.ㅠ 포장방법좀 바꿔주세요,0
1228,맛없음 질김 냄새남,0
1229,두개 구입했는데 힐개는 세번 사용하고 고장났어요,0
1230,아주 그지같네요 아무리 led라지만 완충제 하나도 없이 이게뭔가요..,0
1231,재구매 기포빼려고미는순간찢어짐다신안사요,0
1232,커튼봉속에 담배꽁초가 들어있네요 ? 이개 어떻게된건가요..,0
1233,편할줄 알았는데 별로 1회용 비닐장갑 쓰고 있습니다,0
1234,사이즈 생각했던것보다 많이작아요. 아이들 속목에 걸릴정도예요.머리에 두번감는정도..,0
1235,재구매 정말 너무 하네요 첫번째 구매해서 너무 만족해서 재구매 했는데 이건 너무 최악이네요 알도 작고 맛도 첫번째 구매한것 보다 신선하지 않네요 재구매 후회됩니다^^;,0
1236,판매자님 상세설명다시써주시면 안잡아먹지,0
1237,마이크에서 물먹은소리납니다 어떻게해결하죠? 답답하네요,0
1238,메인보드가고장나서 교체하려구 샀는데 세제품 메모리카드 꽂는곳 2개중 하나가 고장이라 결국세제품 다시 구매했네요..쓰지도못하고 버렸습니다.,0
1239,생각보다 색깔이 너무 오렌지색이라서 깜짝 놀랬어요. 약간 싼 느낌이 나네요. 컬러 외에는 문제 되는게 없어서 그냥 쓰려고요,0
1240,제품 너무 비싸내요 반품배송비아까워서그냥써요,0
1241,6센치 구매했는데 5센치정도 되는게 온거같네요. 귀찮아서 걍. 써야것어요.,0
1242,"한번 뿌렸는데 향이 진하고 재채기를 해대네요.뿌리는 나도 재채기가 나고, 좀 조심해서 잘 뿌려보려하는데~ 효과는 아직 처음이라.... 두번째사용 너무 끈적거리고 사용 못하겠어요.ㅔ흙먼지 다 묻고 산책후 목욕 필수 사용중지 할래요.",0
1243,부착후 다시 때어서 붙일려고 했는데 잔금이 가더라구요...😱 너무 쉽게 깨진 액정필름 유리 파편이 손에 묻어서 따끔거렸어요,0
1244,으 배송 겁나 오래 걸림 다른데서 주문하세요,0
1245,복주머니를 열었다 닫을때 끈이 한쪽으로만 움직여서 자꾸 줄이 삐뚤어져요 사용하기 불편해요...,0
1246,무작정 시켰는데 양면테입으로 시켯네요ㅡㅡ 클립으로 시켰어야햇는데 옵션을 확인을 못하고 양면테입은 시키지 마세요 그냥 떨어집니다...,0
1247,저만 그런지 모르겠는데 개인적으로 20만원어치를 사고 2달을 먹어봤지만 효과 단 1도 못봤습니다..2달이후부터는 남은 영양제 그냥 안먹고 방치되어있습니다.저의경우는 차라리 명상이 조금 도움이 되는듯합니다.,0
1248,게딱지긁어서 비벼먹는데 약간 맛이간거 같았어요ㅠ간장도 짜고ㅠ저렴한가격이 아닌데 좀실망했어요,0
1249,작년거랑 너무 달라요 ㅠ 너무 맛이 없어서 하나 먹고 다 버렸습니다.,0
1250,거격대비 쵝ㅎ욤 담에 또 살래용,1
1251,여러번 구입 했는데 언제나 만족입니다 ^^ 6박스 시켰는데 잘 배송 되었네요,1
1252,겨울철 건조함이 확실히 덜하네요~ 추천합니다~,1
1253,좋아서 또샀습니다 머리카락이굵어졌어요 난생처음 미용실가서 모발건강하단소릴들었네요,1
1254,^^ 받자마자 해먹엇어요 너무 맛잇어지만 아쉬웟어요 양이 적어서 2kg시켜야햇어요 달아요 알도 많구요 싱싱햇어요,1
1255,좋습니데이데이디 잘쓸게요,1
1256,저는 개인적으로 만족합니다 쓰다보면 변형이 있을수도 있겠지만 커다란 수건 느낌이 맘에듭니다,1
1257,포장이 빵빵하게 잘왔네요~,1
1258,꾸준히 구입해서 먹이고 있는 제품입니다.,1
1259,재구매 두개구매햇어요. 가볍고 좋아요,1
1260,설치도 쉽고 따뜻해요. 욕실에 적당해요.,1
1261,저렴하고 좋아요 저렴하고 1+1이라 잘 구매 한거 같아요마침 우드 조리도구 찾고 있었는데 딱이였어요 갑자기 부자가 된거 같네요,1
1262,마라맛 좋아하는 저에겐 너무 만족스러운 맛이네요 마라맛김 적극 추천합니다 !!!!!,1
1263,빠른배송감사드리고 앞으로 저의 스윙웨이트를 찾아볼수있는 좋은기회가 될거같습니다 감사합니다,1
1264,싸고 재질 좋고 좋아용!!,1
1265,집에서 하기 편하게 잘 설명도 되어있고 맛있어요,1
1266,뭔가 간지가납니다 일반철수세미보다 깔끔해보여요,1
1267,싸고 좋은것 같어요,1
1268,너무 잘입고있습니다~블랙 카키색샀는데 색마다 소장 해야될거같아요~ㅎ,1
1269,빠른배송과 제품상태 굳굳!!!!,1
1270,지금도 먹고있는데 역시 너무 맛있쪄용~^^ 감사합니다,1
1271,샤워가운 주문하면서 아기가쓸려고 샤워타월도 같이 주문했는데 괜찮아서 더 주문했어요 크고 괜찮아요,1
1272,디자인 가성비 굿굿 너무 이쁘네요 잘썻어요,1
1273,너무 맛있게 잘 먹었고 일주일도 안되서 혼자 다 먹었습니다 ㅎㅎ,1
1274,광택감이 아주훌륭합니다,1
1275,뱃배송바르고 좋아요ㅎ,1
1276,재구매할 때는 아예 박스로 구매하는게 좋은거 같아서 그렇게 했어요,1
1277,진짜좋아요 정말좋아요. 조리원서 쓰는거보고 아기가 계속거부감없이 쓸거같아서 구매햇어요 가격도 부담스럽지않고 정말좋은거같아요,1
1278,만족합니가 배송도 빨랐구요~~~~ 키작은 저한테듀 짝 맞네요~~~~ 감사합니다~~~~ 많이파세요~~~,1
1279,생각보다 너무너머 튼튼하고 묵직해서 안정감 있는고 같아요. 이제 한번 썻지만 둥글게 말아지는건 딱히 쓸일이 없을 것 같아요. 근데 묵직해서 벽에 걸엇더니 떨어졌어요... 그냥 벽에 세우는걸로! 흐물거리지 않아서 잘 서 있어요 아주 죠아요 완벽!♥,1
1280,배송이.. 연휴겹쳐서그런지생각보단늦었지만 그래도잘받음 2번째구매임 좋아서 또삼ㅋㅋ 가성비굿인듯 직접조립하는것도재밌음,1
1281,베고 자면 편해요 불편한것같기도한데 목이 좋아질것 같아요,1
1282,오 진짜 괜찮네요. 싸보이지 않아요. 8센티라 너무 부담스럽지도 않고 어차피 구두신고 오래 걸으려고 하는거 아니니까 걸을 때도 불편하지 않아요. 정사이즈 주문했어요,1
1283,재구매 지난번에 구매해서 먹어보고 신선하고 맛있어서 재구매했어요~ 배송도 빠르고 착한 가격에 흐뭇한 상품 입니다 ^.^ 좋은 제품에 판매자분께도 감사드리고 싶네요~,1
1284,"안좋은 후기도 있길래 조금 걱정하며 구매했는데 저는 정말 대만족입니다. 상태 안 좋은 게 정말 한 알도 없었구요, 알도 정말 크네요. 씻으면서 얼마나 먹었는지 모르겠네요 ㅎㅎ 후기 잘 안 쓰는데 정말 상태 좋아서 남깁니다. 무조건 재구매 할게요!!",1
1285,재구매 전에 첫구매하고 맘에 들어서 재주문했어요. 전엔 휴대ㆍ용 안줬었는데 이젠 포함이니 더 좋네요,1
1286,소독젤 구하기 어려울 때 요긴하게 잘 사용했어요. 감사합니다.,1
1287,사용허기도 편하고 좋아요,1
1288,늘 사용하는 제품이라 믿고 구매합니다 가격대비 가성비 짱입니다 늘 애용할게요,1
1289,맛잇게 잘먹엇네요 고소해요,1
1290,선물용으로 알아보던중 포장도 이쁘고 내용물도 좋고 만족해서 구매했습니다,1
1291,재구매 써보고후회한적없어요. 늘이제품만 써요.,1
1292,천연제품이고 어릴때 쓰던 수세미. 좋아요,1
1293,이상 없이 잘 받아서 설치 했습니다. 감사합니다. ^^,1
1294,좋아요!!!추천드려요!!!,1
1295,내부가 밝아서 걱정했는데 이너백해서 너무 좋아요 가죽이 좀 흐물거리는데 잡아주는거 같아서 추천이여!,1
1296,편해요. 좀 비싸지만 더 구입할 생각이네요 ㅋㅋ,1
1297,좋아요!! 따뜻해보여요,1
1298,매우 고급스런 그리고 튼튼한 외양은 아니나 사용시에 큰 무리는 없습니다. 단지 사용설명서가 쉽지 않네요.,1
1299,크림이 매우 촉촉하고 발림성이 좋습니다,1
1300,확실히 어깨랑 목은 덜 아픈데 필기할 때는 좀 불편해요,1
1301,아들 발사이즈에 딱맞고 너무너무 이쁘네요,1
1302,재구매 비자쥐토너 처음 써보는데 향도 좋고 맘에 들어요!배송도 엄청 빨라요ㅎ,1
1303,스펙트라 좋아요~~~~~~~~~,1
1304,아직 써보기 전이긴 한데 ㅎㅎ 디자인 맘에들어요~^^,1
1305,성능과 디자인 역시 좋습니다.,1
1306,귀여워요. 사이즈 조절이되서 오래쓸수있을것 같아요,1
1307,점심에 해먹었는데 너무 맛있아요 ㅎㅎㅎ,1
1308,마족합니다요이사ㅡ오,1
1309,역시 유아칫솔은 조르단이 젤 좋네요. 배송도 빠르고 포장상태도 넘 만족합니다.,1
1310,재구매 맛있어서 떨어지면 계속 시켜욤,1
1311,짱짱하고 핀도있어서 좋네요 길이도 엄청길어서 저길이를 쓸지는모르겠지만 잘 산거같아요^^,1
1312,사이즈 딱 맞아서 다행이에요,1
1313,일단 사이즈가 휴대폰넣기 딱~ 요즘 휴대폰만 가지고 다녀서 아직좋아요.참고로 갤럭시노트9인데도 여유가 조금잇어요.,1
1314,저렴한 가격에 득템 맛나요,1
1315,튼튼하고 디자인이나 길이감도 딱 이어서 잘쓰고 있어용^^,1
1316,재구매 매일 세탁해도 변함이 없네요 색상도 그대로예요 보풀도 생기 지않구요,1
1317,디자인 퀄리티 다 좋아요,1
1318,컬이 잘 살아나요,1
1319,"좋습니다. 사이즈도 잘 맞고, 배송도 빨라요",1
1320,젖병이 잘 씻겨요 가격도 착하고 좋아요,1
1321,특매운게 더 입에 맞아요 굳,1
1322,쓰던것 또 주문,1
1323,비염으로 눈가려움 때문에 사용해봤는데 닦고나면 가려움이 1분안에 없어져요 강추합니다,1
1324,기존 떠먹는거보다 훨씬 편해요.,1
1325,완전예뻐요 매우강추예요,1
1326,만족해요 블루핸들 반신반의하며 샀는데 아주 이뻐요. 사이즈가 작아서 조금 아쉽긴하지만 500ml도 샀으니 괜찮아요,1
1327,배송 정말 빠릅니다! 제본 상태도 좋아요~,1
1328,가방을 자주 메고 다니는 편이라 몇일에 결려 신중히 골랐습니다 상대적으로 뛰어난 품질에 비해 가격도 착해 만족하고 있습니다,1
1329,작업바지용으로 멋집니다 디자인도 굿이구요,1
1330,아직 사용 안했지만 괜찮아 보입니다,1
1331,배송이 빠르진 않네욬ㅋ,1
1332,역시 비비안 촉감이 너무 좋구요 배 부분이 엄청 잘늘어나서 압박감이 전혀 없고 너무 편했어요~한세트 더 주문 하려구용,1
1333,양말 깰끔하거 좋아용,1
1334,만족합니다. 배송도 빠르고요 추천합니다,1
1335,아주맘에듭니다.잘쓰고있어요,1
1336,튼튼하고 크기도 적당하네요,1
1337,임산부인데 임산부 속옷도 불편했는데 이건 너무 편해서 신세계네요,1
1338,재구매 재구매인데 역시나좋네요,1
1339,추울때 최고예요 평상시 소지하고 써봤어요,1
1340,대박 만족. 발편하고 생각보다 더 이쁨. 다른 색깔 구매의사 있음.,1
1341,믿음의 반디 잘 받았고 교체까지 무사히 잘 완료했습니다. 사업 번창하세요~,1
1342,선물용으로 구매했는데 아주 좋아합니당 ㅎㅎ,1
1343,재구매했습니다. 생각했던 것보다는 조금 더 어두웠지만 그래도 좋아요~,1
1344,재구매 배송도 빠르고 날짜도 넉넉해요 좋아요,1
1345,스킨 로션은 하다라보 쓴지 3년됐어요ㅎㅎ,1
1346,깔끔한 포장 굳ㄱㄷ,1
1347,자동충전이라 편리합니다,1
1348,좋아요 배송빨라요 매번구매,1
1349,"믿고쓰는 페넬로페^^ 세자린쓰다가 새로 나온 제품이라서 구매했어요ㅎㅎ 세자린 마지막 팩쓰고 있는데, 떨어지기 전에 도착했네요^^",1
1350,유통기한2년 남는 상품보내주셨어요.. 유통기한이 넉넉해서 좋았고.. 작은 크기라 먹기편해요.. 꾸준히 먹어보려구요.. 다만 가격이 다른곳에 비해 조금비싸네요..ㅜㅜ,1
1351,공구놀이 어떤거사줄지 계속고민하다가 후기가좋아서 주문해서 받앗어요~~^^가격대비 무난하고좋네요^^ 아이도 오자마자 계속 하고 재밌어하네요~~^^조만간 하나 더사야겠어요~~^^또올게요,1
1352,편하게 쓰기좋네요 이쁘구요,1
1353,패드 소량으로 잘 구입했습니다~~ 빠른 배송도 좋구여~~,1
1354,잘받았습니다~새지말라고 뚜껑에 일일이 테잎도 붙여주시고,1
1355,안짜고 좋아요^^심심한 김맛^^,1
1356,계속 먹고있는데 좋아서 신청합니다.,1
1357,맛있게 잘 먹고 있어요~만족합니다,1
1358,맛있어요 현대김 믿고 구매합니다 반찬없을때 김만 있어도 밥한그릇 뚝딱이네요 아이도 잘먹어서 계속 꾸준히 구매할것같아요,1
1359,정확한건 아니지만 그래도 움직이는 아이들 재기는 편하네여~,1
1360,이뻐요 냄새는 나는데 빨면 될거같고 핏이 엄청 이뻐요 날씬해보이구 편해요 근데 많이 비쳐서 속에 신경써서 입어야할거같아요,1
