,company,position,score,good,bad,is_recommend,label
846,에스케이하이닉스(주),연구개발,20,몇 없는 반도체 회사 그래서 다양한 전공의 사람이 있음,"구시대적 업무 문화 여기가 진짜 대기업인가 싶음직원들의 커리어는 전혀 신경써주지 않고 시시때때로 직무를 바꿔버림.본보기식, 징벌적으로 인력이동을 시킴너무 잦은 조직개편(일년에 2~5번)은 조직의 불안정성을 대변.이천과 청주는 정말 시골임SK는 하이닉스를 돈줄로만 생각.",이 기업을 추천하지 않습니다.,0
847,에스케이하이닉스(주),생산관리/품질관리,20,"삼성전자 ds가기전에 거쳐갈 수 있는 좋은 곳
눈치 안보고 대충 일하기 좋은 곳","일할 때는 삼성이 경쟁사
대우는 중소기업
신입 채용때는 삼성전자수준의 대우 약속하고 통수 침
직원들과 경영진 소통이 안됨
성과급 지급 기준 없음",이 기업을 추천하지 않습니다.,0
848,에스케이하이닉스(주),연구개발,20,"중소기업에 비하면 좋은 회사다 급여,복지 중소기업다니던 사람이면 좋다고 느낄수 있다",회사 구성원의 사기가 지금 2020년 1월 바닥이다. 임직원을 이해하려고 하지 않고 투명하게 경영하지 않는다. 신입사원들은 삼성으로 다수 탈출중,이 기업을 추천하지 않습니다.,0
849,에스케이하이닉스(주),생산/제조,20,어느 대기업에서나 주는 복지 혜택 수준. 하이닉스만의 장점이라고 할 수는 없음.,"(1)SK텔레콤의 자금줄 (2)특정 경영인의 목표를 위해서 직원들의 PS삭감. 19년 대비 20년 영업이익 2배, 보상은 동일=>19년에는 PS로 안 주고 '기여금'이란 항목으로 지급. 따라서 20년 PS는 작년이랑 동일한게 아니라 실적에 맞은 금액이라는 기적의 논리. (3)'셀프디자인'이라는 인사 고과방식으로 평고과를 받아도 소속 부서 임원의 재량으로 계약연봉(기준급) 삭감이 가능한 제도(실제로 삭감된 직원들 존재).",이 기업을 추천하지 않습니다.,0
850,에스케이하이닉스(주),생산/제조,80,돈은 많이 받는다 복지 의료비 기숙사 밥4끼 무료 복지 좋다,회사가 버는 만큼 직원들에게 베풀지 않는다 부서간 업무강도 차이가 심하다 꼰대 많다,이 기업을 추천 합니다!,1
851,에스케이하이닉스(주),생산/제조,80,시가총액 100조원의 자부심을 느낄 수 있으며 출근 및 퇴근 시간이 매우 탄력적이다,부서 간 업무 격차가 너무 심하다. 2시에 출근해도 되는 팀이 있는 반면 7시에 출근해야만 하는 팀도 있다,이 기업을 추천 합니다!,1
852,에스케이하이닉스(주),생산/제조,60,회사가 일단 크다보니 부서마다 특색이 다름내 부서같은경우는 휴가같은거 맘대로쓰고 일할때도 안바쁘면 눈치안보고 쉼,대우가 같은 직원보다는 좀 야박함직원끼리도 좀 우애같은개없음,이 기업을 추천하지 않습니다.,0
853,에스케이하이닉스(주),생산관리/품질관리,20,장점이 없는데 30자나 적으라니까 30자가 굉장히 길어보이네요대기업이라고 부모님이 좋아하세요,단순보고 많음군대식 문화돈 많이준다는 인식이 있는데 막상 들어오면 전혀 아님돈 받을때마다 회사가 줄 필요 없는 돈 준다는 생각을 갖게함경쟁사는 삼성이라고 삼성보다 더 열심히 하라고 하면서 돈줄땐 니네가 삼성이랑 같나고 함,이 기업을 추천하지 않습니다.,0
854,에스케이하이닉스(주),생산관리/품질관리,20,삼성전자 취업율이 상당히 높습니다 반도체 업계 종사를 희망하시는 경우 좋은 취업사관학교로 거쳐갈 수 있습니다 돈이라도 많이 주는것이 장점이었지만 이제는 밥3끼 공짜라는 것과 셔틀이 많다는 것 밖에 없네요 하지만 반대로 생각하면 왜 밥을 주고 시간대 별로 셔틀을 운영할까요? 야근과 주말근무가 많다는 겁니다 유연근무제는 홍보를위한 수단일 뿐입니다,1. 평고과를 받더라도 연봉계약서에 서명한 연봉보다 적게 받을 수 있음2. 반도체 업계 통틀어서 가장 적은 성과급3. 구성원을 개 돼지로 생각하는 임원들,이 기업을 추천하지 않습니다.,0
855,에스케이하이닉스(주),생산관리/품질관리,60,하루 세 끼 무료로 먹을 수 있습니다. 출퇴근 통근 지원.,1. 회사의 근본이 없음. 워낙 많은 그룹사가 섞여 있는 회사라 어떤 비전도 근본도 목표도 없음2. SK그룹의 하청 느낌.3. 동종업계 수준에서 한참 떨어지는 성과급4. 3년차 이하 이직률이 반도체 업계에서 가장 높음,이 기업을 추천하지 않습니다.,0
856,에스케이하이닉스(주),생산관리/품질관리,20,"강력한 캐시카우로 SK그룹의 핵심 금줄이자 자금력이 되어줄 수 있습니다. 
반도체 호황기로 인해 월급, 보너스가 두둑합니다.","SK그룹을 업고 있다보니 부담이 굉장히 큰 가 봅니다. 구성원 입장에서는 돌아오는 혜택이
zero 수준인 것 같아. 상대적 빈곤에 시달릴 위험이 있습니다. 
 대졸은 손해인 듯 합니다. 열심히 야근 하고 회사 돈 벌고, 다른 사람들에게 다 뺏기는 기분입니다.",이 기업을 추천하지 않습니다.,0
857,에스케이하이닉스(주),생산/제조,100,"복지가 잘되어있다 기숙사 와 통근버스도
있고 식당이 크고 밥이 맛있다","3교대 근무라 근무시간이 계속 바뀌어
생활 리듬이 많이 깨짐
그리고 휴일 및 공휴일에도 일을 하게 되어
경조사에 참석 못하는 경우도 있음",이 기업을 추천 합니다!,1
858,에스케이하이닉스(주),생산/제조,20,밥잘준다음..... 기숙사제공..물론 2인실... 없다이제..,단점은 수없이 많다 .. 복지포인트 적음.. 돈을 어떻게든 안주려고 애씀,이 기업을 추천하지 않습니다.,0
859,에스케이하이닉스(주),생산/제조,60,높은 성과급으로 반도체 사이클이 오면 높은 연봉 기숙사 제공 밥제공,"임금체계 노답, 방진복입고 일하기 힘듬, 실수하면 몇억 날라감",이 기업을 추천하지 않습니다.,0
860,에스케이하이닉스(주),생산관리/품질관리,80,대기업으로 인지도가 좋고 연봉도 좋은편입니다.복지도 점점 좋아지고 있네요.,아직까지는 보수적인 팀 분위기로 제조업의 한계가 느껴집니다,이 기업을 추천 합니다!,1
861,에스케이하이닉스(주),마케팅/시장조사,60,기업을 다니며 자부심을 느낄 슈 있고 출근시간 자유이며 워라벨을 챙길 수 있다,남녀차별로 인사제도가 비합리적이며 수평적인 관계가 아니다,이 기업을 추천하지 않습니다.,0
862,에스케이하이닉스(주),연구개발,40,"보너스가 잘 나옴
유명한 회사라는 장점
유연근무제 도입
밥이 잘나옴","연봉상승률이 낮음
인사제도가 산으로 가고 있음
명목뿐인 유연근무제 (팀바팀 심함)",이 기업을 추천하지 않습니다.,0
863,에스케이하이닉스(주),연구개발,60,글로벌 반도체 대기업으로 연봉 및 네임밸류 국내에서 만족,기대에 못미치는 업무 프로세스 및 내부 정치로 인한 피로감,이 기업을 추천하지 않습니다.,0
864,에스케이하이닉스(주),연구개발,80,"휴가 자유롭게 쓸수있는 편임
성과급 등 포함하면 연봉 높음","제조업 회사이다보니 야근에서 자유로울수는 없음
인센티브 공지를 매년 계속 미루는 느낌이 있음 억지로가 아닌 나서서 직원들에게 격려해주는 분위기였으면 함",이 기업을 추천 합니다!,1
865,에스케이하이닉스(주),인사/총무,80,"출근 복장 자유롭고, 식사를 비롯한 복지 잘 되어있고, 마음만 먹으면 얼마든지 커리어 성장을 도모할 수 있는 곳입니다.","그에 비례해 일이 많고, 부서 간 차이가 어느 정도 있는 것 같습니다.",이 기업을 추천 합니다!,1
866,에스케이하이닉스(주),영업/제휴,100,소속감 / 연봉 / 성과급 / 구성원 행복을 위해 노력하는 자세(설령 말뿐 일지라도 말도 안하는 곳보단 낫다),"부서마다 큰 차이가 있다. 제조/개발 부문은 남자도 많고, 딱딱한 공대 분위기인 것으로 알고있다.",이 기업을 추천 합니다!,1
867,에스케이하이닉스(주),생산/제조,60,변화에 힘쓰고 있다. 앞으로는 기업문화가 좋아질것으로 예상된다,"앞에서 말안것처럼 체계젹이지 않음 성과급 같은 보상에 대한 명확한 기준이 없어 매년 논쟁이 있음, 그럼에도 수년째 개선이 없다",이 기업을 추천하지 않습니다.,0
868,에스케이하이닉스(주),생산관리/품질관리,80,메모리반도체 분야 글로벌 3위 안에 드는 대기업입니다.메모리반도체 전반에 걸친 경험을 할 수 있습니다.삼성전자 와 대비하여 급여가 크게 차이나지 않는 수준으로 주기때문에 급여모으기에는 나쁘지 않습니다.,삼성전자 대비 연말 성과급이 보통 더 적습니다. 큰호황기가 아니라면.,이 기업을 추천 합니다!,1
869,에스케이하이닉스(주),연구개발,100,"조직문화가 있으나 경직도는 적은 편이고, 기타 제조업 기업보다 자율성이 많이 부여되는 편.",2위 기업이라는 인식이 조직원 내부에게 알게 모르게 스며들어 있어 선도하고자 하는 열정이 다소 부족하다고 느껴짐,이 기업을 추천 합니다!,1
870,에스케이하이닉스(주),IT/인터넷,100,출퇴근 버스가있어서 휴일에 서울가기좋고 식당밥이 맛있습니다.,3교대다보니 조금 피곤하지만 여건보장이 잘되있어 퇴근이외 업무가 없습니다.,이 기업을 추천 합니다!,1
871,에스케이하이닉스(주),생산/제조,80,"대기업답게 다양한 복지들이 존재. 보너스, 개인보너스 많이나옴","쉬프트 근무, 라인근무 및 레포트 등 매일 준비해야할게 많음",이 기업을 추천 합니다!,1
872,에스케이하이닉스(주),경영/기획/컨설팅,40,"규모, 인지도, 반도체산업 비전, 생산력, 기술력 등이 주는 안정감.","최근 1~2년새 급격히 혼란스러워진 기업문화, 경영진 불소통, 야금야금 불이익변경되는 각종 제도.",이 기업을 추천하지 않습니다.,0
873,에스케이하이닉스(주),연구개발,60,대기업이라 복지나 편의성에 대해서는 준비가 잘 되어 있으며 업무의 전문성이 아주 커 전문직종이 되고자 하면 큰 장점이 될 수 있다,상사에 따라 크게 좌우되며 불필요한 업무나 보고가 많았고 팀에 따라서는 개선의 여지가 보이지 않았다,이 기업을 추천 합니다!,1
874,에스케이하이닉스(주),엔지니어링,60,"복지, 급여, 40시간 근무. 대기업.회사 부자. 조직의 힘으로 유지","설비엔지니어... 기계엔지니어는 그냥 관리자.기술, 프라이드.. 따위는 없음",이 기업을 추천하지 않습니다.,0
875,에스케이하이닉스(주),생산/제조,80,"팀by 팀이지만 저희 팀의 경우 유연 근무제가 잘 자리잡은 편이어서 출퇴근이 자유롭습니다. 다만 일이 적지는 않아서 늦게 오면 늦게온만큼 늦게 퇴근해야됨... 복지는 매우 만족스럽고, 밥도 맛있어요!","일을 하면서 느끼겠지만 삼성 따라한다는 느낌이 강하고, 구성원들에게 돈을 안주고 싶어하는게 너무 티납니다.",이 기업을 추천하지 않습니다.,0
876,에스케이하이닉스(주),생산관리/품질관리,40,1. 복지 좋음 (수영장 헬스장 4끼무료 통근버스시스템)2. 성과급 많이나옴,1. 제조기술은 워라벨이 없음 점점나아지긴하나 걍 빡셈2. 윗사람이 아랫사람한테 인격모독 심함,이 기업을 추천하지 않습니다.,0
877,에스케이하이닉스(주),엔지니어링,80,호황기에는 성과금 많이 준다. 인근지역 셔틀 버스가 있어서 출퇴근도 용이함.,어딜가나 이상한 사람은 있다. 아무리 어려운 일도 협력사 어떻게든 쪼아서 되게끔 만드는데 같이 일하면서 미안한 생각듬,이 기업을 추천 합니다!,1
878,에스케이하이닉스(주),경영/기획/컨설팅,80,글로벌 회사. 보너스 포함시 만족스러운 급여. 출퇴근 버스를 비롯한 복지. 높은 시가총액으로 인한 자부심.,비교적 수도권에서 떨어져 있는 이천. 항상 1등 업체에 뒤져있다는 패배의식. SK 그룹 혹은 경쟁사 임원 영입으로 인한 내부 구성원 동기 부여 부족.,이 기업을 추천 합니다!,1
879,에스케이하이닉스(주),생산관리/품질관리,80,탑 급 PS로 소득은 매우 높고 안정적인 회사 구조..,비합리적 인사제도.. 영입인사들의 쇼잉용 업무 지시..,이 기업을 추천 합니다!,1
880,에스케이하이닉스(주),연구개발,60,"복지가 좋다

연봉이 보너스를  포함하면 많이 받는 편

업무가 세분화 되서 일하기 편함","체계가 없음..중소기업 보다도 못한 업무 체계

지나친 S사 사랑

직원 소중한 줄을 모름..소모품 성격임",이 기업을 추천 합니다!,1
881,에스케이하이닉스(주),생산관리/품질관리,20,"통근버스 다양한게 최고의 복지, 3끼 다 간편식으로 수령 가능","생산직만 노조가 있어 힘든 사무직, 잦은 야근과 근무시간관리,주말근무 로테이션",이 기업을 추천하지 않습니다.,0
882,에스케이하이닉스(주),생산/제조,80,대한민국 반도체의 선발주자 언제든지 쓸수있는 연차 눈치 안보이는 육아휴직까지 평생직장으로 찜!,케이스 바이 캐이스 지만 일이 많습니다.  그래서 내 일 하느라 모두들 바빠서 인간관계가 어렵당,이 기업을 추천하지 않습니다.,0
883,에스케이하이닉스(주),생산/제조,80,대기업이라 복지도 좋고..  일이 좀 많았지만 다니기 좋았어요,어딜가든 그렇겠지만 인간관계가 좀 힘들었어요고인물이 많음,이 기업을 추천 합니다!,1
884,에스케이하이닉스(주),생산/제조,80,1. 수평적2. 성과급3. 밥이 맛있고 식당도 여러개 있다.,"1. 경상도, 전라도 사람들은 경기도 사업장의 경우 외롭다.2. 인프라가 좋지 못하다.3. 교대근무 패턴이 6일 2휴라 근무일 길게 느껴진다.",이 기업을 추천 합니다!,1
885,에스케이하이닉스(주),생산관리/품질관리,60,매년 다르긴 하지만 성과 좋을때 성과급은 진짜 최고임!,성과급이 잘 나올때와 잘 안나올때의 연봉차이가 큰 편임,이 기업을 추천 합니다!,1
886,에스케이하이닉스(주),연구개발,80,"연봉 최고, 복지 최고. 괜히 한국 2위가 아닌 듯합니다.",삼성을 너무 지나치게 의식해서 경쟁하는 모습에서 그 이상의 비전이 없다는 점이 아쉬웠습니다. 만약 삼성을 제치면 그 다음은? 에 대해 속으로 질문했을 때 쉽사리 답이 나오질 않더라구요.,이 기업을 추천 합니다!,1
887,에스케이하이닉스(주),경영/기획/컨설팅,100,2년 뒤 사내대학교를 다닐수있으며 복지가 매우 좋은 기ㅇㅓㅂ이라 생각한다,"거리적으로 멀다는 단점 일을 많이 해도
알아주는 사람이 없늠
하지만 그만큼 돈을 많이줌",이 기업을 추천 합니다!,1
888,에스케이하이닉스(주),생산/제조,80,"연차 사용이 자유롭고, 복지가 잘 되어있음. 의료시설이 사내에 있고 진료 후 약 값이 무료.","기본급이 적고, 주변 인프라가 별로임. 노조 협상이 잘 안됨.",이 기업을 추천 합니다!,1
889,에스케이하이닉스(주),생산/제조,60,복지포인트 매년180만원성과급 600~800%연중휴가6일,언제나 2인자삼성만큼 성과금을 안 줌매년 삼성으로 이직하는 저년차들이 많음,이 기업을 추천하지 않습니다.,0
890,에스케이하이닉스(주),생산/제조,100,"하이웰 포인트 매년 지급, 연차 눈치안보며 쓸 수 있음",삼x을 따라하려고 하는데 그래도 아직은 한참 밑이다...,이 기업을 추천 합니다!,1
891,에스케이하이닉스(주),생산관리/품질관리,60,연차를 마음껏 쓸수있고 OT에따른돈을 다 챙겨주기때문에 돈을 많이 벌수 있습니다. 돈을 보고 온다면 최고의 회사,"불필요한 업무 프로세스가 많고 위에서 시키면 해야되는 문화가 남아있음, 윗사람은 불필요하지만 안된다고 말 해주는사람 없고 일이 갈수록 증가됨",이 기업을 추천 합니다!,1
892,에스케이하이닉스(주),생산/제조,80,돈마니주는게 짱입니다여. 시설도좋고 머..... 위치도 나쁘진않앗음,사람들이 조금 여유가 없다는 느낌이 듬.... 아쉬운 부분,이 기업을 추천 합니다!,1
893,에스케이하이닉스(주),엔지니어링,60,"1.모두들 잘 알다시피 성과급은 최 상급 이다. 돈을 목표로 하시는 분은 무조건 추천드립니다.
2.최사 규모가 크기때문에 이직을 하지 않고도 내부적으로 인사 이동 가능",내가있던 부서는 일을 맡겨놓고 알아서 하라는 식의 업무 형태를 가지고 있었음. 각자분야에서 업무상 최선을 다하여야 하는 것은 맞지만 입사한지 1년도 안되었는데 업체 관리를 맡기면 과연 잘 될지 이 글을 읽는 분들이 판단해보시길..,이 기업을 추천 합니다!,1
894,에스케이하이닉스(주),법률/법무,80,"좋은 복지, 유연근무제, 미래가 밝은 반도체 산업, 글로벌 스탠다드에 맞춰나가는 업무를 배울 수 있음","PPT 장표 사용 업무가 많고, 보안으로 인해 컴퓨터 사용이 느림",이 기업을 추천 합니다!,1
895,에스케이하이닉스(주),인사/총무,100,"높은 연봉과 총 보상, 우수한 복리후생. 회사에 출근하면서 퇴근할때까지 돈쓸 일이 없습니다",어느회사나 스탭 조직은 현업에 비해 경직된 분위기가 심한것 같습니다.,이 기업을 추천 합니다!,1
896,에스케이하이닉스(주),생산/제조,60,"돈을 많이쥼
성과급 귣
파아이 굳
휴가 눈치 안봄
회의 적당히 하려고하는 문화","노조가 강성이 아니라 약함. 요구사항 내세울줄 모름.
워라벨은 음.. 부서바이부서지만 힘든 부서는 확실히 힘들고 아닌 부서는 안힘듦..",이 기업을 추천하지 않습니다.,0
897,에스케이하이닉스(주),생산/제조,40,"복지(식사, 복지포인트, 기숙사 등)가 좋습니다. 식사가 무료이고 기숙사비가 거의 무료나 다름없습니다. 복지포인트도 적당하고요.",회사 돌아가는게 하나부터 열까지 전부 엉망입니다. 장비 관리가 안되고 돈 새어나가는 구멍이 너무 많아서 책임감을 갖고 일을 하는 행위가 터진 둑에서 뿜어져 나오는 물을 손으로 막는 행위와 같습니다.,이 기업을 추천하지 않습니다.,0
898,에스케이하이닉스(주),생산관리/품질관리,60,"연차를 눈치 안보고 사용이 가능합니다. 
출근시간은 모르겠으나 어느 정도 퇴근은 칼퇴.","주변에서 바라보는 시선과 내가 생각하는 시선은 다른데 표현하기가 힘듬.
일의 강도가 부서마다 천차만별.
불명확한 진급.",이 기업을 추천하지 않습니다.,0
899,에스케이하이닉스(주),연구개발,80,사내 학술 대회가 있어 연구직 느낌이 남. 학사 석사 박사와 하는 업무는 큰 차이가 없어 성장하기 좋다. 높은 연봉과 좋은 복지는 덤.,스트레스가 타 기업 대비 많이 높은 편이다. 물론 개인이 성장하려면 어쩔수 없으나 시키는 사람만 시키고 노는 사람들은 노는데 고과는 큰 차이가 없는 매직이 일어나기도 한다.,이 기업을 추천 합니다!,1
900,에스케이하이닉스(주),연구개발,80,"반도체 경기를 탄다지만, 그래도 다른 산업군에 비해 안정적인 이익이 나온다.",윗 직급이 너무 많다... 일 할 사람이 더 들어와야 하는데 안들어 온다. 관리급들만 들어온다.,이 기업을 추천 합니다!,1
901,에스케이하이닉스(주),생산/제조,80,연차를 눈치안보고 쓸수있음. 기숙사 제공이 됩니다. 편의식 1일 3끼 가능,교대근무형태가 626262라서 6일이 조금 길게 느껴집니다.,이 기업을 추천 합니다!,1
902,에스케이하이닉스(주),연구개발,100,"1. ps, pi포함하면 돈을 많이 줌2. 휴가가 법정휴가보다 6일가량 더 많음3. 복지포인트를 거의 모든 곳에 쓸 수 있음4. 대기업 뽕","인사과나 불합리등은 어느회사나 있기 마련이고, 큰 회사일수록 다양한 경우가 발생하는데, 이에 대입하면 하이닉스도 그런저런 일반화된 단점을 공통적으로 가지고있음.",이 기업을 추천 합니다!,1
903,에스케이하이닉스(주),생산관리/품질관리,80,1. 워라벨 실현가능2. 반도체 시황에 따라 다르지만 연말 보너스 타기업대비     높음3. 반도체 산업계가 당분간 호황예정,"1. 젊은 꼰대 많음2. 팀 평가, 개인피드백 업무 등 형식적인 업무로드를     과다하게 부여3. 제조기술의 경우 극악의 업무로드로 워라밸 불가",이 기업을 추천 합니다!,1
904,에스케이하이닉스(주),유통/무역,100,SK타이틀을 달고 휴가나 임금 측면에서 장점이 있습니다.,수직적인 조직 관계로 탑다운식의 의사결정이 많이 있다.,이 기업을 추천 합니다!,1
905,에스케이이노베이션(주),경영/기획/컨설팅,80,"수평적이고 나이스한 기업문화가 존재하며, (본사에 한해) 아주 좋은 시설을 보유함.","회의가 상당히 많아 SK의 대표적인 문화를 대변하는 기업이며, 현재 에너지산업과 비에너지 산업의 분기가 두드러지고 있다보니 양 산업간의 진통이 있음",이 기업을 추천 합니다!,1
906,에스케이이노베이션(주),생산관리/품질관리,80,"연차를 자유롭게 쓸 수있고 젊은 직원이 많다복지가,좋고 급여도 좋음",꼰대마인드가 있고 야근이 생각보다 많다해외출장이 잦고 업무 구분이 모호하다,이 기업을 추천 합니다!,1
907,에스케이이노베이션(주),IT/인터넷,80,"유연근무제, 재택근무 등 부바부가 있지만 문화는 굉장히 자유로운 편. 기본적으로 사람을 믿는 회사. 대기업답게 복지도 좋은편.","회의를 위한 회의, 보고를 위한 보고가 많음. 합의의 문화라고 좋게 포장하던데 쓸데없이 많은건 팩트. 하루종일 회의만 하면 일은 언제하나?",이 기업을 추천 합니다!,1
908,에스케이이노베이션(주),연구개발,100,기업은 상당히좋음 급여 복지 마인드 역시 대기업이라고 할만함 연구원들이 자부심과 긍지가있음 최고임,몇몇 미꾸라지빼고는 상당히 좋음 딱히단점이라고 말할께없음 내인생의 좋은경험이었다고 생각함,이 기업을 추천 합니다!,1
909,에스케이이노베이션(주),금융/재무,80,문화좋고 이상한사람 거의없음. 그룹차원에서 신사업 밀어주고 있음.,기본급이 적음. 사이클 사업이나 이제 성과급도 적게주려고 함. 신사업이 아닌 기존 사업은 후순위시함.,이 기업을 추천 합니다!,1
910,에스케이이노베이션(주),경영/기획/컨설팅,80,연차 복지제도 등 누릴 수 있는 부분이 많고 어느정도 업무의 자율성이 보장됨,시니어 직급이 매우 많아서 주니어들에게 업무가 과다하게 몰릴때가 많음,이 기업을 추천 합니다!,1
911,에스케이이노베이션(주),생산/제조,100,"식당밥이 맛있다. 통근버스운영한다. 업장이 깔끔하다. 비교적 대전권 내여서 움직이기 좋다.
작업복지급이 정기적이라 오염되기 전에 교체된다. 현장직군이였는데도 사내 문화가 좋았다.
안전관리가 되고있음, 사내 카페가 있음",크게 없었습니다. 교근 인원은 통근버스를 못타는거 정도?,이 기업을 추천 합니다!,1
912,에스케이이노베이션(주),경영/기획/컨설팅,80,"좋은 기업 문화, 복지, 사람이 좋은 곳으로, 대기업 중 이만한 곳이 없다고 생각함. 구성원들이 젊잖은 편이고, 극단적인 사람들이 없음.","워라밸 부서마다 차이가 있으며, 최근 기존 사업을 죽이고 신성장 동력에 모든 에너지를 쏟고 있어 변화와 혼동의 시기임.",이 기업을 추천 합니다!,1
913,에스케이이노베이션(주),금융/재무,80,수평적이고 인간적임. 일의 전문성은 약함. 기존 정유업을 개똥으로 생각함. 배터리와 소재에 올인하는데 돈이 아직은 안됨. 앞으로도 돈이 될런지에 대해서는 반반임. 그래도 배터리는 그룹오너가 끝까지 가져간다고 함.,힘들다고 징징대면 위에서 들어주는 편임. 그래서 같이 일하는 구성원은 힘듬. 수평적이고 공평한듯하지만 위로 갈수록 전혀 그렇지 않음. 아직 갈길이 멈.,이 기업을 추천 합니다!,1
914,에스케이이노베이션(주),IT/인터넷,60,복지가 잘되어 있는 편이다. 회사대출도 타사대비 높은 편이다.,회사의 규모 대비 프로세스가 미흡하여 일처리 하기가 어렵다.,이 기업을 추천 합니다!,1
915,에스케이이노베이션(주),연구개발,100,"눈치보지않고 휴가를 쓰고 
복지카드 300만원정도와 인센티브
구성원의 행복을 위해주는 문화가 좋다
복지가 국내에서 가장좋다고할 수 있다
급여가많다
수평적인 직책문화이다","밥이 상당히 별로일 수 있다
회사와 계약된 식당사장님이 sk이노베이션과 친척사이라서 
어쩔 수 없이 맛없는 밥을 먹고있다(대전사업장)",이 기업을 추천 합니다!,1
916,에스케이이노베이션(주),생산관리/품질관리,80,"연차를 사용할때 눈치 보지 않고 사용할 수 있음. 
식당밥이 맛있어서 좋다.","생각만큼 칼퇴를 자주 할 수 있는 분위기는 아니다.
일을 시켜놓고 다들 보이지 않는다.",이 기업을 추천 합니다!,1
917,에스케이이노베이션(주),연구개발,80,"의료비, 주택보조금, 유류비, 연금 등 연봉 외 나오는 복지가 많음","프로세스의 부재, 전문성이 결여된 의사결정권자, 생각없는 인사운영",이 기업을 추천 합니다!,1
918,에스케이이노베이션(주),생산/제조,100,기본적으로 둥글둥글하고 상식적인 사람들이 있어 내 말에 논리가 있다면 위아래 상관없어 이야기해볼 수 있음. 기본적으로 대부분의 동료들이 좋다고 생각됨. 회사차원 의사결정 시 구성원 의견청취 과정을 중시함.,근태관리 시스템이 수기 입력이기에 야근을 해도 솔직하게 입력하지 못하는 문화가 많은 조직에 있음.,이 기업을 추천 합니다!,1
919,에스케이이노베이션(주),마케팅/시장조사,100,"자유로운 연차 사용, 할말하는 문화, 업계 최고 급여 수준",일을 위한 일이 너무 많음. 끝없는 장표 놀이.......,이 기업을 추천 합니다!,1
920,에스케이이노베이션(주),생산/제조,60,"휴가  자유롭게 사용가능,  복지, 밥이 맛있다.기본적으로  다른직장에서는 느끼기 힘들었던  대우를 받음",배터리계열에 있으면서  체계가 잡히지 않았다. 급여도 이노베이션이?라는 느낌받음.,이 기업을 추천하지 않습니다.,0
921,에스케이이노베이션(주),경영/기획/컨설팅,100,"연차 및 휴가 자유
꼰대 문화 적어지는 추세이며, 워라벨 및 직장 안정도 높음
단, 부서마다 차이는 존재함
배터리의 경우, 사업이 확장하면서 내부 Process도 점진적으로 안정되는 추세","친환경 및 ESG 추세 강화에 따른 기존 정유/화학 사업 소속 구성원들의 상대적 박탈감 존재
(배터리 중심의 성장 강화에 따른 일부 부작용 존재)
기타 단점을 손에 꼽기 어려움",이 기업을 추천 합니다!,1
922,에스케이이노베이션(주),연구개발,100,"연봉이 높음, 복지카드 300만원, 가족들 병원 치료비 인당 500만원내 지원, Sk패밀리카드 연회비 내줌. 대덕기술원 전경이 아름답고 밥이 맛있음",신사업의 경우 사업 구조조정이 심해 언제 해고 될지모름. 해고 시킬때는 이상한 교육 같은거 보내고 연구원을 페기물처리직무 주고 난리도 아님,이 기업을 추천 합니다!,1
923,에스케이이노베이션(주),연구개발,100,"연차를 눈치 안보고 쓸수있고, 개인적인일이던 어떤일이든 물어보지 않아 편하게 연차 가능. 출근 시간 조절 가능하다",계약직에서 정규직 전환이 절대적으로 불가능하다. 대졸로는 들어가기 힘든회사,이 기업을 추천 합니다!,1
924,에스케이이노베이션(주),경영/기획/컨설팅,60,업무 분담체계가 잘 이루어져 있고 사람들 간의 관계가 좋음. 일하는 분위기가좋으나 팀마다 케바케.,경쟁이 치열하고 계파 문제가 있고 사업부별 업무 강도에 차이가 있음. 어느 회사나 마찬가지지만...,이 기업을 추천 합니다!,1
925,에스케이이노베이션(주),연구개발,100,"복지, 워라밸이 굉장히 우수함연봉 업계? 에서 많이 준다고 생각합니다",배터리 쪽은 사내 시스템이 잡혀가는중이라 아직 혼동스러움,이 기업을 추천 합니다!,1
926,에스케이이노베이션(주),경영/기획/컨설팅,100,선택적근무제로 업무로드에 따라 업무시간을 유연하게 운영할 수 있음,기존사업의 부침과 신사업의 빠른 확장으로 재무건전성이 다소 우려된다,이 기업을 추천 합니다!,1
927,에스케이이노베이션(주),생산/제조,100,"연차 쓸때 눈치 보지 않아도 되고, 업무환경도 자율적임",공유 오피스를 시행하다 보니 팀원들간의 단합의 기회 및 소통의 기회가 적어짐,이 기업을 추천 합니다!,1
928,에스케이이노베이션(주),연구개발,80,"연차 눈치 없음, 낮은업무강도, 수평적?분위기, 일만잘하면됌, 기숙사 1인1실","차없으면 나가기 힘들고, 아직 꼰대들 존재함, 특정사업부의 라인세우기",이 기업을 추천 합니다!,1
929,에스케이이노베이션(주),생산/제조,80,연차 및 휴가 사용제한의 터치가 일절없음. 대기업중 대기업이라 환경이 좋음.,"윗세대들의 퇴직이 머지않았지만, 여전히 그들만의 문화가 상당히 잔재되어있음.",이 기업을 추천 합니다!,1
930,에스케이이노베이션(주),생산/제조,80,배터리 업계 성장가능성 큼. 엔지니어로서도 성장할수 있음,"서산이라는 지리적 단점
서울까지 두시간이상 소요되어 본집가기 힘듬",이 기업을 추천하지 않습니다.,0
